Observations	YearOrd	Day	quantum	GroupCount	mean_MO	median_MO	numel_MO	std_MO	Fun5_MO	Fun6_MO	mean_Fco2_21m_nee_stat_int_Ustar	median_Fco2_21m_nee_stat_int_Ustar	numel_Fco2_21m_nee_stat_int_Ustar	std_Fco2_21m_nee_stat_int_Ustar	Fun5_Fco2_21m_nee_stat_int_Ustar	Fun6_Fco2_21m_nee_stat_int_Ustar	mean_Fco2_21m_nee_stat_int	median_Fco2_21m_nee_stat_int	numel_Fco2_21m_nee_stat_int	std_Fco2_21m_nee_stat_int	Fun5_Fco2_21m_nee_stat_int	Fun6_Fco2_21m_nee_stat_int	mean_w_h2o_21m	median_w_h2o_21m	numel_w_h2o_21m	std_w_h2o_21m	Fun5_w_h2o_21m	Fun6_w_h2o_21m	mean_w_h2o_21m_Ustar	median_w_h2o_21m_Ustar	numel_w_h2o_21m_Ustar	std_w_h2o_21m_Ustar	Fun5_w_h2o_21m_Ustar	Fun6_w_h2o_21m_Ustar	mean_q	median_q	numel_q	std_q	Fun5_q	Fun6_q
2005_102_day	2005	102	day	26	4	4	26	0	4	4	0.631615384615385	0.614	26	0.648976306311599	0.148	1.17	0.631615384615385	0.614	26	0.648976306311599	0.148	1.17	1.2125	1.19	26	0.799450223591188	0.542	1.97	1.2125	1.19	26	0.799450223591188	0.542	1.97	1	1	26	0	1	1
2005_103_night	2005	103	night	22	4	4	22	0	4	4	0.802111111111111	0.788	9	0.606198491511742	0.33	1.265	0.696333333333333	0.5205	12	0.56117997977206	0.294	1.16	0.000727272727272731	-0.0285	22	0.0920171732513023	-0.057	0.05	0.0382222222222222	0.05	9	0.121291774018045	-0.063	0.11425	0	0	22	0	0	0
2005_103_day	2005	103	day	26	4	4	26	0	4	4	0.544421052631579	0.702	19	0.97544948703374	0.05525	1.21	0.418590909090909	0.6625	22	1.06091701839183	0.03	1.22	0.90808	0.845	25	0.60426366485721	0.4475	1.4525	1.0797	1.3	20	0.541320130985839	0.568	1.49	1	1	26	0	1	1
2005_104_night	2005	104	night	22	4	4	22	0	4	4	1.36208333333333	1.45	12	0.746113744476651	0.814	1.775	1.36208333333333	1.45	12	0.746113744476651	0.814	1.775	-0.00559090909090908	0.0005	22	0.355307064930618	-0.075	0.117	0.107833333333333	0.0485	12	0.31113190226343	-0.0675	0.411	0	0	22	0	0	0
2005_104_day	2005	104	day	26	4	4	26	0	4	4	0.24252	0.102	25	0.871241026735235	-0.3815	0.5595	0.324730769230769	0.1565	26	0.951011232644171	-0.366	0.639	0.805346153846154	1.115	26	0.823959316583419	0.163	1.55	0.84144	1.13	25	0.819703354879068	0.20725	1.5525	1	1	26	0	1	1
2005_105_night	2005	105	night	22	4	4	22	0	4	4	0.62	0.62	2	0.0763675323681472	0.566	0.674	1.16666666666667	0.674	3	0.948393026826607	0.593	1.8635	-0.00804545454545454	-0.0195	22	0.0988782210469151	-0.065	0.043	-0.0865	-0.0865	2	0.0304055915910215	-0.108	-0.065	0	0	22	0	0	0
2005_105_day	2005	105	day	26	4	4	26	0	4	4	-0.460666666666667	-0.501	21	0.726584291967101	-0.99625	0.158	-0.33625	-0.4035	24	0.7708089059976	-0.937	0.24	0.636730769230769	0.65	26	0.573349007686753	0.11	1.07	0.788190476190476	0.784	21	0.531995170941205	0.24175	1.275	1	1	26	0	1	1
2005_106_night	2005	106	night	22	4	4	22	0	4	4	1.405	1.405	2	0.997020561473032	0.7	2.11	0.604166666666667	0.6075	6	0.90489942350886	-0.012	0.873	0.0166818181818182	0.0155	22	0.0870519201197584	-0.016	0.059	0.0475	0.0475	2	0.137885822331377	-0.05	0.145	0	0	22	0	0	0
2005_106_day	2005	106	day	26	4	4	26	0	4	4	-0.282545454545455	-0.3775	22	0.617839609890612	-0.616	-0.018	-0.137269230769231	-0.3775	26	0.827160809404909	-0.616	0.367	0.588615384615385	0.4955	26	0.686597936316332	0.084	1.12	0.691954545454546	0.866	22	0.697437860503765	0.169	1.3	1	1	26	0	1	1
2005_107_night	2005	107	night	22	4	4	22	0	4	4	0.696833333333333	0.7525	6	0.584876197726208	0.34	1.13	1.01744444444444	1.11	9	0.881395074741048	0.38125	1.4275	0.0362727272727273	0.0285	22	0.141514657433067	-0.049	0.047	0.0858333333333333	0.0455	6	0.138635373071474	0.032	0.173	0	0	22	0	0	0
2005_107_day	2005	107	day	26	4	4	26	0	4	4	-1.31257142857143	-1.75	21	1.16230897662491	-2.24	-0.58	-1.15563636363636	-1.44	22	1.35220566009248	-2.19	-0.529	0.91684	0.771	25	0.701944957481235	0.31725	1.41	0.955125	0.858	24	0.689864404603637	0.428	1.47	1	1	26	0	1	1
2005_108_night	2005	108	night	22	4	4	22	0	4	4	1.071	1.095	22	0.58062167011706	0.631	1.44	1.071	1.095	22	0.58062167011706	0.631	1.44	0.211181818181818	0.198	22	0.194858101329351	0.091	0.32	0.211181818181818	0.198	22	0.194858101329351	0.091	0.32	0	0	22	0	0	0
2005_108_day	2005	108	day	26	4	4	26	0	4	4	-0.768153846153846	-1.39	13	1.55225163585858	-2.0625	0.2375	-0.768153846153846	-1.39	13	1.55225163585858	-2.0625	0.2375	1.08465384615385	1.055	26	0.651455044791746	0.439	1.67	1.08465384615385	1.055	26	0.651455044791746	0.439	1.67	1	1	26	0	1	1
2005_109_night	2005	109	night	22	4	4	22	0	4	4	1.88022222222222	1.98	9	0.755672180541566	1.265	2.4825	1.58884615384615	1.35	13	0.793635290520132	1.0285	2.345	-0.0127272727272727	-0.002	22	0.207040180553525	-0.087	0.096	0.072	0.0905	10	0.0979512350327674	0.028	0.135	0	0	22	0	0	0
2005_109_day	2005	109	day	26	4	4	26	0	4	4	-2.40333333333333	-2.14	3	0.933291665736566	-3.115	-1.7575	-1.24585714285714	-1.2	7	1.46737866375968	-2.0125	-0.63575	0.60896	0.356	25	0.717432138486514	0.12625	0.88475	0.7521	0.4555	20	0.734981052387353	0.293	1.01	1	1	26	0	1	1
2005_110_night	2005	110	night	22	4	4	22	0	4	4	1.38566666666667	1.565	6	1.21713724233	0.712	2.14	1.23171428571429	1.56	7	1.18339704724516	0.409	1.9975	0.107571428571429	-0.006	21	0.822669652499019	-0.12475	0.1885	0.140125	0.0085	16	0.945842543273809	-0.148	0.7225	0	0	22	0	0	0
2005_110_day	2005	110	day	26	4	4	26	0	4	4	-3.15661538461539	-2.86	13	2.14372003529929	-4.3575	-1.9475	-3.13828571428571	-2.88	14	2.06076115245618	-4.13	-2.12	1.03395652173913	0.82	23	0.928622218825526	0.362	1.48	1.14475	0.994	20	0.941565542621772	0.5045	1.635	1	1	26	0	1	1
2005_111_night	2005	111	night	22	4	4	22	0	4	4	0.72785	0.705	20	0.491674504546507	0.5025	1.07	0.72785	0.705	20	0.491674504546507	0.5025	1.07	1.051	1.03	19	0.859095907205812	0.439	1.7075	1.051	1.03	19	0.859095907205812	0.439	1.7075	0	0	22	0	0	0
2005_111_day	2005	111	day	26	4	4	26	0	4	4	-0.02944	0.342	25	0.952189322911503	-0.55	0.65625	-0.02944	0.342	25	0.952189322911503	-0.55	0.65625	2.255	2.315	26	0.38862063764036	1.94	2.43	2.255	2.315	26	0.38862063764036	1.94	2.43	1	1	26	0	1	1
2005_112_night	2005	112	night	22	4	4	22	0	4	4	1.09109523809524	1.31	21	0.710195459346362	0.58875	1.65	1.10922727272727	1.31	22	0.698278286168963	0.613	1.64	0.265909090909091	0.207	22	0.303589150488571	0.133	0.49	0.283285714285714	0.211	21	0.299666004554595	0.148	0.4905	0	0	22	0	0	0
2005_112_day	2005	112	day	26	4	4	26	0	4	4	-0.310541666666667	-0.187	24	0.995379978970962	-1.17	0.476	-0.230461538461538	-0.1075	26	0.998488707227848	-1.07	0.484	0.491269230769231	0.3885	26	0.545096215924661	0.139	0.738	0.521958333333333	0.4475	24	0.556703299258947	0.206	0.781	1	1	26	0	1	1
2005_113_night	2005	113	night	22	4	4	22	0	4	4	1.101	1.08	3	0.418894974904212	0.78975	1.4175	1.09933333333333	0.976	6	0.748514707047675	0.693	1.53	-0.00795454545454545	-0.016	22	0.27723060321564	-0.095	0.094	0.1385	0.1525	4	0.0742361098118699	0.091	0.186	0	0	22	0	0	0
2005_113_day	2005	113	day	26	4	4	26	0	4	4	-1.86775	-1.545	20	1.21403359335295	-2.615	-0.895	-1.68945454545455	-1.45	22	1.31367854034361	-2.58	-0.733	0.981041666666666	0.6985	24	1.21641477762804	0.062	2.215	1.02731578947368	0.761	19	1.2177467376097	0.10075	1.985	1	1	26	0	1	1
2005_114_night	2005	114	night	21	4	4	21	0	4	4	1.09318181818182	0.851	11	0.584053391083695	0.63625	1.6625	1.01766666666667	0.838	12	0.615254468172366	0.606	1.485	-0.0263333333333333	-0.021	21	0.0664103405602872	-0.05875	0.0075	-0.00118181818181818	0.006	11	0.0769244020864877	-0.00675	0.0225	0	0	21	0	0	0
2005_114_day	2005	114	day	27	4	4	27	0	4	4	-0.903210526315789	-0.929	19	1.57613273478499	-2.02	0.2545	-0.814153846153846	-0.8645	26	1.46112588622083	-1.69	0.113	0.212461538461539	0.1775	26	0.280634742078629	0.073	0.414	0.281052631578947	0.307	19	0.281038643780968	0.11175	0.511	1	1	27	0	1	1
2005_115_night	2005	115	night	21	4	4	21	0	4	4	1.07361111111111	1.07	18	0.29157849087316	0.819	1.31	1.07361111111111	1.07	18	0.29157849087316	0.819	1.31	0.435047619047619	0.17	21	0.566007550849852	-0.01075	0.9215	0.44778947368421	0.028	19	0.593460808305108	-0.01425	0.9685	0	0	21	0	0	0
2005_115_day	2005	115	day	27	4	4	27	0	4	4	-0.905545454545455	-0.762	22	1.27835384203848	-2.03	-0.019	-0.883347826086957	-0.753	23	1.2534911831541	-1.9925	-0.0394999999999999	1.24408333333333	0.9885	24	1.1162809338103	0.322	1.92	1.283	1.2	23	1.12459899923969	0.317	1.92	1	1	27	0	1	1
2005_116_night	2005	116	night	21	4	4	21	0	4	4	1.03958823529412	1.24	17	0.56976454115094	0.64775	1.505	1.03958823529412	1.24	17	0.56976454115094	0.64775	1.505	0.780428571428572	0.997	21	0.772243003945557	0.04725	1.4125	1.03682352941176	1.14	17	0.60981331521357	0.72625	1.4375	0	0	21	0	0	0
2005_116_day	2005	116	day	27	4	4	27	0	4	4	-0.767576923076923	-0.785	26	1.48031189073322	-1.37	-0.097	-0.767576923076923	-0.785	26	1.48031189073322	-1.37	-0.097	3.06192307692308	2.935	26	1.5980163183917	1.84	4.17	3.06192307692308	2.935	26	1.5980163183917	1.84	4.17	1	1	27	0	1	1
2005_117_night	2005	117	night	21	4	4	21	0	4	4	1.05016666666667	1.16	18	0.583719438046174	0.961	1.39	1.05016666666667	1.16	18	0.583719438046174	0.961	1.39	0.127285714285714	0.167	21	0.209622074900794	0.03775	0.199	0.1253	0.1605	20	0.214864975961037	0.0345	0.205	0	0	21	0	0	0
2005_117_day	2005	117	day	27	4	4	27	0	4	4	-0.246478260869565	-0.087	23	1.91440336942599	-1.78	1.435	-0.292875	-0.1045	24	1.88606967256849	-1.78	1.4	2.1954	1.87	25	1.67470634241748	0.3185	3.3	2.21729166666667	2.145	24	1.70706772436823	0.307	3.49	1	1	27	0	1	1
2005_118_night	2005	118	night	20	4	4	20	0	4	4	1.325	1.28	7	1.2357023643796	0.478	2.3575	1.325	1.28	7	1.2357023643796	0.478	2.3575	0.325529411764706	0.103	17	0.715924849202682	-0.00825	0.7555	0.3511	0.206	10	0.870064678311012	-0.012	0.859	0	0	20	0	0	0
2005_118_day	2005	118	day	28	4	4	28	0	4	4	0.663181818181818	0.72	11	1.46518386683596	-0.27075	1.64	0.767714285714286	1.0015	14	1.30649221661972	0.393	1.55	0.815523809523809	0.464	21	1.11224330157783	-0.15125	1.675	0.913444444444445	0.879	18	1.1711405311878	-0.152	1.72	1	1	28	0	1	1
2005_119_night	2005	119	night	20	4	4	20	0	4	4	0.9443125	0.958	16	0.519972399107235	0.5245	1.39	0.9443125	0.958	16	0.519972399107235	0.5245	1.39	0.7821	0.344	20	0.915641730671647	0.0725	1.845	0.819388888888889	0.335	18	0.957880880405153	0.071	1.88	0	0	20	0	0	0
2005_119_day	2005	119	day	28	4	4	28	0	4	4	1.05442105263158	1.37	19	0.979154415003605	0.18025	1.69	0.86216	0.854	25	0.961251427393825	0.1385	1.6	1.80679166666667	1.111	24	1.74574561071161	0.3235	2.71	2.3105	2.24	18	1.73162355812654	0.967	3.24	1	1	28	0	1	1
2005_120_night	2005	120	night	20	4	4	20	0	4	4	0.9296	1.11	10	0.338293166745453	0.809	1.15	0.9296	1.11	10	0.338293166745453	0.809	1.15	0.9644	1.0165	20	0.952654485330885	0.086	1.805	1.27635714285714	1.34	14	0.842305956393414	0.8	2	0	0	20	0	0	0
2005_120_day	2005	120	day	28	4	4	28	0	4	4	0.3	0.2215	6	0.65586919427581	-0.24	0.611	0.3	0.2215	6	0.65586919427581	-0.24	0.611	2.06989285714286	1.835	28	1.62973145570823	0.4685	3.59	2.14018518518519	2.05	27	1.61694465052116	0.498	3.75	1	1	28	0	1	1
2005_121_night	2005	121	night	20	5	5	20	0	5	5	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0.04285	0.0285	20	0.0552670788082743	0.0085	0.065	0.05175	0.034	8	0.0589279220743443	0.0175	0.0785	0	0	20	0	0	0
2005_121_day	2005	121	day	28	5	5	28	0	5	5	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0.343678571428571	0.352	28	0.242771658235322	0.1185	0.5705	0.384958333333333	0.3675	24	0.237544408510267	0.1665	0.5885	1	1	28	0	1	1
2005_122_night	2005	122	night	20	5	5	20	0	5	5	1.03433333333333	0.773	3	0.664715227246475	0.59825	1.53575	0.91	0.6565	4	0.596991903909369	0.5385	1.2815	0.02995	0.006	20	0.182259928615555	-0.059	0.1295	0.0548	0.083	5	0.350431448360446	-0.27525	0.3955	0	0	20	0	0	0
2005_122_day	2005	122	day	28	5	5	28	0	5	5	1.44733333333333	1.44	6	0.406195355299229	1.25	1.85	1.4055	1.34	8	0.351968748612714	1.26	1.67	2.08364285714286	2.05	28	1.76348214482945	0.535	3.235	2.5179	2.67	20	1.7190342423337	0.979	3.535	1	1	28	0	1	1
2005_123_night	2005	123	night	20	5	5	20	0	5	5	0.836666666666667	0.808	3	0.559551010483703	0.421	1.2595	0.836666666666667	0.808	3	0.559551010483703	0.421	1.2595	0.1086	0.0485	20	0.163029348342722	0.0195	0.1125	0.459333333333333	0.53	3	0.134704615115197	0.3605	0.5405	0	0	20	0	0	0
2005_123_day	2005	123	day	28	5	5	28	0	5	5	0.767952380952381	0.883	21	0.734065084048443	0.22975	0.9995	0.702461538461539	0.8075	26	0.87420987094721	0.077	1.1	2.34635714285714	2.35	28	1.95426387039526	0.7115	3.34	2.76690909090909	2.545	22	1.96884994008687	1.24	4	1	1	28	0	1	1
2005_124_night	2005	124	night	20	5	5	20	0	5	5	0.831	0.908	15	0.72945850758334	0.5565	1.325	0.803625	0.8845	16	0.713180189947347	0.491	1.26	0.3132	0.225	20	0.496733180522078	0.027	0.585	0.382333333333333	0.457	15	0.551992451639211	0.07675	0.6745	0	0	20	0	0	0
2005_124_day	2005	124	day	28	5	5	28	0	5	5	-0.0306923076923077	-0.248	26	0.667858833540788	-0.456	0.414	0.0979285714285714	-0.161	28	0.801680130567068	-0.4485	0.47	2.34496428571429	1.925	28	1.83725149959153	0.667	3.7	2.4845	2.11	26	1.8332252725729	0.86	4.09	1	1	28	0	1	1
2005_125_night	2005	125	night	20	5	5	20	0	5	5	1.21	1.335	10	0.502384315041781	0.697	1.56	1.17672727272727	1.23	11	0.48921244687949	0.73375	1.555	0.0543	0.0435	20	0.149652615290071	-0.018	0.1135	0.0663	0.101	10	0.193781119364664	-0.03	0.125	0	0	20	0	0	0
2005_125_day	2005	125	day	28	5	5	28	0	5	5	-1.44957692307692	-1.545	26	1.34987330288666	-2.42	-0.692	-1.36717857142857	-1.485	28	1.36651752718961	-2.41	-0.622	0.91925	0.81	28	0.626302649890019	0.4235	1.345	0.986384615384616	0.854	26	0.598054718360993	0.493	1.4	1	1	28	0	1	1
2005_126_night	2005	126	night	20	5	5	20	0	5	5	1.55884615384615	1.64	13	0.753833297901891	1.255	1.835	1.55884615384615	1.64	13	0.753833297901891	1.255	1.835	0.04845	0.0475	20	0.263244828009373	-0.044	0.1285	0.0616153846153846	0.052	13	0.326126135736246	-0.05275	0.20325	0	0	20	0	0	0
2005_126_day	2005	126	day	28	5	5	28	0	5	5	-1.65084	-2.18	25	1.79084490487963	-3.06	-0.5285	-1.66926923076923	-2.155	26	1.75717699865875	-3.03	-0.613	0.556607142857143	0.4795	28	0.718682041645766	0.081	1.05	0.576703703703704	0.507	27	0.72431075007766	0.09525	1.07	1	1	28	0	1	1
2005_127_night	2005	127	night	20	5	5	20	0	5	5	1.39775	1.485	20	0.431254336362638	1.07	1.68	1.39775	1.485	20	0.431254336362638	1.07	1.68	0.97015	0.4935	20	1.05261020300664	0.143	1.945	0.97015	0.4935	20	1.05261020300664	0.143	1.945	0	0	20	0	0	0
2005_127_day	2005	127	day	28	5	5	28	0	5	5	-1.75442857142857	-1.8	28	2.11990061661829	-3.025	-0.3215	-1.75442857142857	-1.8	28	2.11990061661829	-3.025	-0.3215	1.56803703703704	1.51	27	1.05911702997869	0.7265	2.3275	1.56803703703704	1.51	27	1.05911702997869	0.7265	2.3275	1	1	28	0	1	1
2005_128_night	2005	128	night	20	5	5	20	0	5	5	1.0026	1.045	20	0.515056195196724	0.783	1.3	1.0026	1.045	20	0.515056195196724	0.783	1.3	1.0827	0.281	20	1.37363344915286	0.0865	2.52	1.0827	0.281	20	1.37363344915286	0.0865	2.52	0	0	20	0	0	0
2005_128_day	2005	128	day	28	5	5	28	0	5	5	-1.88111111111111	-2.21	27	1.52546805763733	-2.9175	-1.2625	-1.88111111111111	-2.21	27	1.52546805763733	-2.9175	-1.2625	2.00778571428571	1.975	28	0.839603625931456	1.395	2.415	2.00778571428571	1.975	28	0.839603625931456	1.395	2.415	1	1	28	0	1	1
2005_129_night	2005	129	night	20	5	5	20	0	5	5	1.08207142857143	0.9845	14	0.448169347162726	0.826	1.46	1.1999375	1.055	16	0.586579061877709	0.855	1.515	0.0823	0.0275	20	0.197847389352713	-0.0415	0.1145	0.0821428571428572	0.0485	14	0.153649379654237	-0.021	0.122	0	0	20	0	0	0
2005_129_day	2005	129	day	28	5	5	28	0	5	5	-2.15776	-1.44	25	1.86959301007822	-4.4275	-0.79275	-2.03438461538462	-1.38	26	1.93683285963292	-4.38	-0.777	0.727464285714286	0.542	28	0.694822838178932	0.234	1.07	0.81344	0.624	25	0.686427653386235	0.337	1.125	1	1	28	0	1	1
2005_130_night	2005	130	night	20	5	5	20	0	5	5	1.484	1.565	6	0.486275641997417	1.18	1.69	1.41485714285714	1.54	7	0.480123396837184	1.045	1.665	0.191631578947368	0.02	19	0.814188294528587	-0.0075	0.0665	0.3473	0.034	10	1.12613479062973	-0.009	0.112	0	0	20	0	0	0
2005_130_day	2005	130	day	28	5	5	28	0	5	5	-2.02833333333333	-2.395	24	2.19863923660832	-3.685	-2.065	-1.90832142857143	-2.325	28	2.12402526757607	-3.49	-0.8165	0.948185185185185	0.794	27	0.897002488506841	0.14525	1.4675	1.03473913043478	0.818	23	0.919687704771734	0.37975	1.56	1	1	28	0	1	1
2005_131_night	2005	131	night	20	5	5	20	0	5	5	1.32671428571429	1.27	7	1.93864271371199	-0.23725	3.0125	1.32671428571429	1.27	7	1.93864271371199	-0.23725	3.0125	0.555466666666667	0.693	15	1.24540136196367	-0.4475	1.5325	0.545642857142857	0.491	14	1.29181081057935	-0.456	1.69	0	0	20	0	0	0
2005_131_day	2005	131	day	28	5	5	28	0	5	5	2.365	2.365	2	1.54856385079854	1.27	3.46	2.365	2.365	2	1.54856385079854	1.27	3.46	1.34258823529412	1.35	17	1.35258234771601	0.54575	2.125	1.47242857142857	1.44	14	1.34307212214189	0.699	3.01	1	1	28	0	1	1
2005_132_night	2005	132	night	20	5	5	20	0	5	5	1.42231578947368	1.43	19	0.623899391162067	1.085	1.9275	1.42231578947368	1.43	19	0.623899391162067	1.085	1.9275	1.67085	1.82	20	0.940610791202353	0.8725	2.375	1.67085	1.82	20	0.940610791202353	0.8725	2.375	0	0	20	0	0	0
2005_132_day	2005	132	day	28	5	5	28	0	5	5	-1.733	-2.29	28	2.19607405595969	-3.765	0.1265	-1.733	-2.29	28	2.19607405595969	-3.765	0.1265	4.73592592592593	4.48	27	2.39425796961631	2.55	7.16	4.73592592592593	4.48	27	2.39425796961631	2.55	7.16	1	1	28	0	1	1
2005_133_night	2005	133	night	20	5	5	20	0	5	5	1.20154545454545	1.23	11	0.569240259229152	0.6345	1.6925	1.16561538461538	1.23	13	0.561116229561152	0.6005	1.6175	0.17845	0.0685	20	0.399156937214319	-0.012	0.358	0.332727272727273	0.35	11	0.490862524727462	0.1855	0.72525	0	0	20	0	0	0
2005_133_day	2005	133	day	28	5	5	28	0	5	5	-2.98148148148148	-3.49	27	2.59331459081839	-4.8525	-0.37875	-2.98148148148148	-3.49	27	2.59331459081839	-4.8525	-0.37875	1.72996428571429	1.8	28	1.19088344057998	0.536	2.73	1.72996428571429	1.8	28	1.19088344057998	0.536	2.73	1	1	28	0	1	1
2005_134_night	2005	134	night	20	5	5	20	0	5	5	-0.015	-0.015	1	0	-0.015	-0.015	0.5275	0.5275	2	0.767210857587404	-0.015	1.07	-0.0294	-0.0105	20	0.0968446395549403	-0.0935	0.0205	-0.209	-0.209	1	0	-0.209	-0.209	0	0	20	0	0	0
2005_134_day	2005	134	day	28	5	5	28	0	5	5	-3.0355	-3.335	26	2.06537960191341	-4.42	-1.91	-2.87032142857143	-3.005	28	2.07808508815156	-4.28	-1.395	0.882678571428571	0.899	28	0.629773742649864	0.211	1.44	0.944461538461538	1.05	26	0.61014235917656	0.256	1.45	1	1	28	0	1	1
2005_135_night	2005	135	night	20	5	5	20	0	5	5	1.38375	1.4175	4	0.594297554540933	0.8725	1.895	1.501	1.88	5	0.577607132919946	0.91375	1.925	0.00855	-0.0135	20	0.112810262224489	-0.0525	0.0635	0.00525	0.05	4	0.241745561834476	-0.1835	0.194	0	0	20	0	0	0
2005_135_day	2005	135	day	28	5	5	28	0	5	5	-4.68169565217391	-4.23	23	2.29726156018189	-6.6575	-3.3075	-3.98992307692308	-4.105	26	2.96387369397654	-6.56	-1.93	1.31614285714286	1.3	28	0.785752751343186	0.686	1.885	1.507125	1.6	24	0.672334176258516	1.05	1.91	1	1	28	0	1	1
2005_136_night	2005	136	night	20	5	5	20	0	5	5	1.34322222222222	1.3	9	0.588684078640186	0.94775	1.8975	1.28936363636364	1.17	11	0.542792459919493	0.938	1.735	0.0747	0.0565	20	0.0988401686935449	-0.005	0.163	0.109333333333333	0.103	9	0.10201225416586	0.039	0.18275	0	0	20	0	0	0
2005_136_day	2005	136	day	28	5	5	28	0	5	5	-5.2429	-4.27	20	3.63157089251586	-8.87	-2.005	-4.053	-3.32	26	3.94757359399416	-6.42	-1.39	0.917321428571428	0.515	28	1.03261756764317	0.288	0.9	1.13466666666667	0.619	21	1.10599205844045	0.3865	2.235	1	1	28	0	1	1
2005_137_night	2005	137	night	20	5	5	20	0	5	5	1.76345	1.75	20	0.701951975790217	1.435	2.18	1.76345	1.75	20	0.701951975790217	1.435	2.18	0.49315	0.357	20	0.456806566802278	0.211	0.633	0.49315	0.357	20	0.456806566802278	0.211	0.633	0	0	20	0	0	0
2005_137_day	2005	137	day	28	5	5	28	0	5	5	-4.61028571428571	-4.415	28	3.02129383441307	-7.155	-2.545	-4.61028571428571	-4.415	28	3.02129383441307	-7.155	-2.545	1.37785714285714	1.285	28	0.969008149424345	0.5555	2.145	1.37785714285714	1.285	28	0.969008149424345	0.5555	2.145	1	1	28	0	1	1
2005_138_night	2005	138	night	20	5	5	20	0	5	5	1.61915	1.665	20	0.63499699750637	1.21	1.87	1.61915	1.665	20	0.63499699750637	1.21	1.87	0.2828	0.2445	20	0.214958649634369	0.1165	0.3495	0.2828	0.2445	20	0.214958649634369	0.1165	0.3495	0	0	20	0	0	0
2005_138_day	2005	138	day	28	5	5	28	0	5	5	-5.3452962962963	-5.83	27	2.94236856205774	-7.1525	-4.1075	-5.3452962962963	-5.83	27	2.94236856205774	-7.1525	-4.1075	1.24689285714286	1.195	28	0.582111885598033	0.933	1.83	1.29240740740741	1.2	27	0.540048235684644	0.94525	1.83	1	1	28	0	1	1
2005_139_night	2005	139	night	20	5	5	20	0	5	5	2.27166666666667	2.325	12	0.583154951080497	1.845	2.72	2.31538461538462	2.37	13	0.580152499845448	1.8475	2.8525	0.14255	0.123	20	0.275364538289462	-0.003	0.32	0.23525	0.2975	12	0.311627436357759	0.123	0.442	0	0	20	0	0	0
2005_139_day	2005	139	day	28	5	5	28	0	5	5	-5.04869230769231	-5.745	26	2.80051320681379	-7.7	-3.05	-5.04869230769231	-5.745	26	2.80051320681379	-7.7	-3.05	1.88160714285714	2.015	28	1.08820515969036	1.0545	2.42	1.92781481481481	2.06	27	1.08057979583032	1.3675	2.445	1	1	28	0	1	1
2005_140_night	2005	140	night	20	5	5	20	0	5	5	1.48307142857143	1.34	14	1.32056197036808	0.223	2.34	1.48307142857143	1.34	14	1.32056197036808	0.223	2.34	0.17265	0.1725	20	0.154116249698248	0.0705	0.222	0.207733333333333	0.182	15	0.148335751719183	0.09	0.34025	0	0	20	0	0	0
2005_140_day	2005	140	day	28	5	5	28	0	5	5	-4.53231818181818	-6.265	22	3.75517966580972	-7.22	-0.482	-4.53231818181818	-6.265	22	3.75517966580972	-7.22	-0.482	2.287	2.57	28	1.42428659205102	0.9125	3.4	2.287	2.57	28	1.42428659205102	0.9125	3.4	1	1	28	0	1	1
2005_141_night	2005	141	night	20	5	5	20	0	5	5	2.3715	2.34	16	1.30882884035054	1.75	3.44	2.3715	2.34	16	1.30882884035054	1.75	3.44	0.24055	0.231	20	0.423810592624881	-0.1095	0.6225	0.33075	0.4835	16	0.428891827854064	0.023	0.6355	0	0	20	0	0	0
2005_141_day	2005	141	day	28	5	5	28	0	5	5	-6.27121739130435	-7.3	23	4.76966002177515	-9.7075	-1.6225	-5.90116666666666	-7.045	24	5.00470200360896	-9.615	-1.0065	2.37135714285714	2.255	28	1.18038246200702	1.58	3.47	2.54080769230769	2.42	26	1.04241496609482	1.68	3.59	1	1	28	0	1	1
2005_142_night	2005	142	night	20	5	5	20	0	5	5	0.814	0.814	1	0	0.814	0.814	1.58466666666667	1.76	3	0.699675162724341	1.0505	2.075	-0.0585	-0.0215	20	0.207287875086544	-0.096	0.027	0.007	0.007	1	0	0.007	0.007	0	0	20	0	0	0
2005_142_day	2005	142	day	28	5	5	28	0	5	5	-6.22028	-7.57	25	3.69776105141116	-9.3875	-3.17	-5.821	-6.7	27	4.01829115038106	-9.215	-2.49	2.67277777777778	3.35	27	1.60094999041034	1.41	3.845	2.90464	3.38	25	1.39675832674566	1.6125	3.8775	1	1	28	0	1	1
2005_143_night	2005	143	night	19	5	5	19	0	5	5	0.936833333333333	1.3685	6	1.81702420640636	-0.896	2.47	1.033	1.61	7	1.6781091541772	-0.42275	2.2875	-0.0166842105263158	0.018	19	0.249205638564615	-0.02325	0.058	-0.0671428571428571	0.06	7	0.408749894422587	-0.00825	0.09175	0	0	19	0	0	0
2005_143_day	2005	143	day	29	5	5	29	0	5	5	-6.50967857142857	-6.875	28	4.29226271203819	-9.85	-3.525	-6.50967857142857	-6.875	28	4.29226271203819	-9.85	-3.525	2.05467857142857	2.095	28	1.17164515717798	1.36	2.875	2.05467857142857	2.095	28	1.17164515717798	1.36	2.875	1	1	29	0	1	1
